name,city,address,lat,lon,video_url,embed_url
Chợ Mỹ Xuyên,Soc Trang Province,"29 Trưng Vương, TT. Mỹ Xuyên, Mỹ Xuyên, Sóc Trăng, Việt Nam",9.560281208,105.9899428,https://www.tiktok.com/@trieumythuykim/video/7534236211368463623,https://www.tiktok.com/embed/7534236211368463623
Chợ Bông Sen,Soc Trang Province,"166 Điện Biên Phủ, Phường 6, Sóc Trăng, Việt Nam",9.609673146,105.9711276,https://www.tiktok.com/@daydayreview/video/7562526407335660821,https://www.tiktok.com/embed/7562526407335660821
Lò bánh pía Mỹ Anh,Soc Trang Province,"74, ấp Thọ Hòa Đông A, xã Phú Tâm, Phú Tâm, Châu Thành, Sóc Trăng, Việt Nam",9.703914172,105.9643854,https://www.tiktok.com/@trieumythuykim/video/7547263397885119762,https://www.tiktok.com/embed/7547263397885119762
Chợ đêm Vị Thanh,Hau Giang Province,"70 Trưng Nhị, Phường 1, Vị Thanh, Hậu Giang 95100, Việt Nam",9.784314821,105.4681771,https://www.tiktok.com/@quankhonggo/video/7306051501020007682,https://www.tiktok.com/embed/7306051501020007682
Chợ Cái Tắc,Hau Giang Province,"Châu Thành A, Hậu Giang, Việt Nam",9.923928318,105.7236602,https://www.tiktok.com/@quioidithoi/video/7293389678764379400,https://www.tiktok.com/embed/7293389678764379400
Chợ Vị Thanh,Hau Giang Province,"Vị Thanh, Hậu Giang, Việt Nam",9.77672236,105.4600608,https://www.tiktok.com/@tungnuitravel/video/7423956540144536853,https://www.tiktok.com/embed/7423956540144536853
Bamboo Garden,Hau Giang Province,"Thạnh Hoà, Phụng Hiệp, Hậu Giang, Việt Nam",9.861267415,105.6887128,https://www.tiktok.com/@khaikhampha/video/7237076268708072710,https://www.tiktok.com/embed/7237076268708072710
Quán Cơm Ngoại Thành,Hau Giang Province,"Vị Trung, Vị Thuỷ, Hậu Giang, Việt Nam",9.784783059,105.5024059,https://www.tiktok.com/@nhaphuongoi15/video/7543063915219946760,https://www.tiktok.com/embed/7543063915219946760
Khu Du Lịch Mùa Xuân,Hau Giang Province,"236 Hoàng Hoa Thám, Tân Phước Hưng, Phụng Hiệp, Hậu Giang, Việt Nam",9.771951345,105.8383589,https://www.tiktok.com/@real_ct/video/7546220960366611733,https://www.tiktok.com/embed/7546220960366611733
Chợ Cần Thơ,Can Tho,"136 Đ. Hai Bà Trưng, Street, Ninh Kiều, Cần Thơ, Việt Nam",10.03139236,105.7881193,https://www.tiktok.com/@quankhonggo/video/7261561488203140370,https://www.tiktok.com/embed/7261561488203140370
Chợ Tân An,Can Tho,"71 Đ. Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ, Việt Nam",10.02869928,105.7876112,https://www.tiktok.com/@thodianne/video/7296307969728220424,https://www.tiktok.com/embed/7296307969728220424
Chợ nổi Cái Răng,Can Tho,"An Bình, Ninh Kiều, Cần Thơ, Việt Nam",10.00504995,105.745982,https://www.tiktok.com/@quankhonggo/video/7261214887316049160,https://www.tiktok.com/embed/7261214887316049160
Chùa Ông,Can Tho,"32 Đ. Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ, Việt Nam",10.03419339,105.788499,https://www.tiktok.com/@myymtoiroi/video/7537488093767585032,https://www.tiktok.com/embed/7537488093767585032
